ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,2512      
開始時刻,2015-04-29,18:57:28
終了時刻,2015-04-30,15:53:28
トリガ時刻,2015-04-29,18:57:38
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
       547,2015/04/29 23:30:38,  0,+25.2,+19.8,+26.3,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6986,LLLLLLLLLL,LLLL
       548,2015/04/29 23:31:08,  0,+25.2,+19.9,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7026,LLLLLLLLLL,LLLL
       549,2015/04/29 23:31:38,  0,+25.2,+19.9,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7050,LLLLLLLLLL,LLLL
       550,2015/04/29 23:32:08,  0,+25.2,+20.0,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7064,LLLLLLLLLL,LLLL
       551,2015/04/29 23:32:38,  0,+25.2,+20.0,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7071,LLLLLLLLLL,LLLL
       552,2015/04/29 23:33:08,  0,+25.2,+20.1,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7077,LLLLLLLLLL,LLLL
       553,2015/04/29 23:33:38,  0,+25.3,+20.1,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.7077,LLLLLLLLLL,LLLL
       554,2015/04/29 23:34:08,  0,+25.3,+20.1,+26.3,+20.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.7075,LLLLLLLLLL,LLLL
       555,2015/04/29 23:34:38,  0,+25.2,+20.2,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6899,LLLLLLLLLL,LLLL
       556,2015/04/29 23:35:08,  0,+25.3,+20.2,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6476,LLLLLLLLLL,LLLL
       557,2015/04/29 23:35:38,  0,+25.3,+20.2,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5668,LLLLLLLLLL,LLLL
       558,2015/04/29 23:36:08,  0,+25.2,+20.2,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4650,LLLLLLLLLL,LLLL
       559,2015/04/29 23:36:38,  0,+25.2,+20.1,+26.3,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3924,LLLLLLLLLL,LLLL
       560,2015/04/29 23:37:08,  0,+25.2,+20.1,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3455,LLLLLLLLLL,LLLL
       561,2015/04/29 23:37:38,  0,+25.3,+20.1,+26.3,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3328,LLLLLLLLLL,LLLL
       562,2015/04/29 23:38:08,  0,+25.3,+20.0,+26.3,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3946,LLLLLLLLLL,LLLL
       563,2015/04/29 23:38:38,  0,+25.3,+20.0,+26.3,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4969,LLLLLLLLLL,LLLL
       564,2015/04/29 23:39:08,  0,+25.2,+19.8,+26.3,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5720,LLLLLLLLLL,LLLL
       565,2015/04/29 23:39:38,  0,+25.2,+19.8,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6154,LLLLLLLLLL,LLLL
       566,2015/04/29 23:40:08,  0,+25.2,+19.7,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6407,LLLLLLLLLL,LLLL
       567,2015/04/29 23:40:38,  0,+25.2,+19.5,+26.3,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6589,LLLLLLLLLL,LLLL
       568,2015/04/29 23:41:08,  0,+25.2,+19.5,+26.3,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.6710,LLLLLLLLLL,LLLL
       569,2015/04/29 23:41:38,  0,+25.2,+19.4,+26.3,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6766,LLLLLLLLLL,LLLL
       570,2015/04/29 23:42:08,  0,+25.2,+19.1,+26.3,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6811,LLLLLLLLLL,LLLL
       571,2015/04/29 23:42:38,  0,+25.2,+19.1,+26.3,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6848,LLLLLLLLLL,LLLL
       572,2015/04/29 23:43:08,  0,+25.2,+19.0,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6878,LLLLLLLLLL,LLLL
       573,2015/04/29 23:43:38,  0,+25.2,+19.0,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6903,LLLLLLLLLL,LLLL
       574,2015/04/29 23:44:08,  0,+25.2,+19.1,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6930,LLLLLLLLLL,LLLL
       575,2015/04/29 23:44:38,  0,+25.3,+19.1,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6946,LLLLLLLLLL,LLLL
       576,2015/04/29 23:45:08,  0,+25.3,+19.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6952,LLLLLLLLLL,LLLL
       577,2015/04/29 23:45:38,  0,+25.2,+19.1,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6950,LLLLLLLLLL,LLLL
       578,2015/04/29 23:46:08,  0,+25.3,+19.2,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6847,LLLLLLLLLL,LLLL
       579,2015/04/29 23:46:38,  0,+25.3,+19.2,+26.3,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6475,LLLLLLLLLL,LLLL
       580,2015/04/29 23:47:08,  0,+25.3,+19.2,+26.3,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5838,LLLLLLLLLL,LLLL
       581,2015/04/29 23:47:38,  0,+25.3,+19.2,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4866,LLLLLLLLLL,LLLL
       582,2015/04/29 23:48:08,  0,+25.3,+19.3,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4036,LLLLLLLLLL,LLLL
       583,2015/04/29 23:48:38,  0,+25.3,+19.3,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3503,LLLLLLLLLL,LLLL
       584,2015/04/29 23:49:08,  0,+25.3,+19.4,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3273,LLLLLLLLLL,LLLL
       585,2015/04/29 23:49:38,  0,+25.3,+19.4,+26.4,+19.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3337,LLLLLLLLLL,LLLL
       586,2015/04/29 23:50:08,  0,+25.3,+19.4,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4108,LLLLLLLLLL,LLLL
       587,2015/04/29 23:50:38,  0,+25.3,+19.5,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5202,LLLLLLLLLL,LLLL
       588,2015/04/29 23:51:08,  0,+25.3,+19.5,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5805,LLLLLLLLLL,LLLL
       589,2015/04/29 23:51:38,  0,+25.3,+19.6,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6137,LLLLLLLLLL,LLLL
       590,2015/04/29 23:52:08,  0,+25.3,+19.6,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6382,LLLLLLLLLL,LLLL
       591,2015/04/29 23:52:38,  0,+25.3,+19.6,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6552,LLLLLLLLLL,LLLL
       592,2015/04/29 23:53:08,  0,+25.3,+19.7,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6645,LLLLLLLLLL,LLLL
       593,2015/04/29 23:53:38,  0,+25.3,+19.7,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6702,LLLLLLLLLL,LLLL
       594,2015/04/29 23:54:08,  0,+25.3,+19.8,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6741,LLLLLLLLLL,LLLL
       595,2015/04/29 23:54:38,  0,+25.3,+19.8,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6775,LLLLLLLLLL,LLLL
       596,2015/04/29 23:55:08,  0,+25.3,+19.8,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6797,LLLLLLLLLL,LLLL
       597,2015/04/29 23:55:38,  0,+25.3,+19.9,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6817,LLLLLLLLLL,LLLL
       598,2015/04/29 23:56:08,  0,+25.3,+19.9,+26.3,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6836,LLLLLLLLLL,LLLL
       599,2015/04/29 23:56:38,  0,+25.3,+19.9,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6848,LLLLLLLLLL,LLLL
       600,2015/04/29 23:57:08,  0,+25.3,+20.0,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6858,LLLLLLLLLL,LLLL
       601,2015/04/29 23:57:38,  0,+25.3,+20.0,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6861,LLLLLLLLLL,LLLL
       602,2015/04/29 23:58:08,  0,+25.3,+20.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6854,LLLLLLLLLL,LLLL
       603,2015/04/29 23:58:38,  0,+25.3,+20.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6744,LLLLLLLLLL,LLLL
       604,2015/04/29 23:59:08,  0,+25.4,+20.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6364,LLLLLLLLLL,LLLL
       605,2015/04/29 23:59:38,  0,+25.4,+20.2,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5684,LLLLLLLLLL,LLLL
       606,2015/04/30 00:00:08,  0,+25.4,+20.2,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4852,LLLLLLLLLL,LLLL
       607,2015/04/30 00:00:38,  0,+25.3,+20.2,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4039,LLLLLLLLLL,LLLL
       608,2015/04/30 00:01:08,  0,+25.3,+20.1,+26.3,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3511,LLLLLLLLLL,LLLL
       609,2015/04/30 00:01:38,  0,+25.3,+20.1,+26.3,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3279,LLLLLLLLLL,LLLL
       610,2015/04/30 00:02:08,  0,+25.3,+20.1,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3667,LLLLLLLLLL,LLLL
       611,2015/04/30 00:02:38,  0,+25.4,+20.0,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4728,LLLLLLLLLL,LLLL
       612,2015/04/30 00:03:08,  0,+25.4,+19.9,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5466,LLLLLLLLLL,LLLL
       613,2015/04/30 00:03:38,  0,+25.4,+19.9,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5938,LLLLLLLLLL,LLLL
       614,2015/04/30 00:04:08,  0,+25.3,+19.8,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6244,LLLLLLLLLL,LLLL
       615,2015/04/30 00:04:38,  0,+25.4,+19.7,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6426,LLLLLLLLLL,LLLL
       616,2015/04/30 00:05:08,  0,+25.4,+19.6,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6535,LLLLLLLLLL,LLLL
       617,2015/04/30 00:05:38,  0,+25.3,+19.4,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6611,LLLLLLLLLL,LLLL
       618,2015/04/30 00:06:08,  0,+25.3,+19.3,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6661,LLLLLLLLLL,LLLL
       619,2015/04/30 00:06:38,  0,+25.3,+19.1,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6701,LLLLLLLLLL,LLLL
       620,2015/04/30 00:07:08,  0,+25.4,+19.1,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6724,LLLLLLLLLL,LLLL
       621,2015/04/30 00:07:38,  0,+25.3,+19.0,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6746,LLLLLLLLLL,LLLL
       622,2015/04/30 00:08:08,  0,+25.4,+19.1,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6761,LLLLLLLLLL,LLLL
       623,2015/04/30 00:08:38,  0,+25.4,+19.1,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6772,LLLLLLLLLL,LLLL
       624,2015/04/30 00:09:08,  0,+25.4,+19.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6777,LLLLLLLLLL,LLLL
       625,2015/04/30 00:09:38,  0,+25.4,+19.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6778,LLLLLLLLLL,LLLL
       626,2015/04/30 00:10:08,  0,+25.4,+19.2,+26.5,+20.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6738,LLLLLLLLLL,LLLL
       627,2015/04/30 00:10:38,  0,+25.4,+19.2,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6407,LLLLLLLLLL,LLLL
       628,2015/04/30 00:11:08,  0,+25.4,+19.2,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5888,LLLLLLLLLL,LLLL
       629,2015/04/30 00:11:38,  0,+25.4,+19.3,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4998,LLLLLLLLLL,LLLL
       630,2015/04/30 00:12:08,  0,+25.4,+19.3,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4147,LLLLLLLLLL,LLLL
       631,2015/04/30 00:12:38,  0,+25.4,+19.3,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3543,LLLLLLLLLL,LLLL
       632,2015/04/30 00:13:08,  0,+25.4,+19.3,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3308,LLLLLLLLLL,LLLL
       633,2015/04/30 00:13:38,  0,+25.4,+19.4,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3584,LLLLLLLLLL,LLLL
       634,2015/04/30 00:14:08,  0,+25.4,+19.4,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4674,LLLLLLLLLL,LLLL
       635,2015/04/30 00:14:38,  0,+25.4,+19.5,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5389,LLLLLLLLLL,LLLL
       636,2015/04/30 00:15:08,  0,+25.4,+19.5,+26.5,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5879,LLLLLLLLLL,LLLL
       637,2015/04/30 00:15:38,  0,+25.4,+19.6,+26.5,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6189,LLLLLLLLLL,LLLL
       638,2015/04/30 00:16:08,  0,+25.4,+19.6,+26.5,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6375,LLLLLLLLLL,LLLL
       639,2015/04/30 00:16:38,  0,+25.4,+19.6,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6504,LLLLLLLLLL,LLLL
       640,2015/04/30 00:17:08,  0,+25.4,+19.6,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6586,LLLLLLLLLL,LLLL
       641,2015/04/30 00:17:38,  0,+25.4,+19.7,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6639,LLLLLLLLLL,LLLL
       642,2015/04/30 00:18:08,  0,+25.4,+19.7,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6680,LLLLLLLLLL,LLLL
       643,2015/04/30 00:18:38,  0,+25.4,+19.7,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6708,LLLLLLLLLL,LLLL
       644,2015/04/30 00:19:08,  0,+25.4,+19.8,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6729,LLLLLLLLLL,LLLL
       645,2015/04/30 00:19:38,  0,+25.4,+19.8,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6747,LLLLLLLLLL,LLLL
       646,2015/04/30 00:20:08,  0,+25.4,+19.9,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6757,LLLLLLLLLL,LLLL
       647,2015/04/30 00:20:38,  0,+25.4,+19.9,+26.5,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6767,LLLLLLLLLL,LLLL
       648,2015/04/30 00:21:08,  0,+25.4,+19.9,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6773,LLLLLLLLLL,LLLL
       649,2015/04/30 00:21:38,  0,+25.4,+20.0,+26.4,+20.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6772,LLLLLLLLLL,LLLL
       650,2015/04/30 00:22:08,  0,+25.4,+20.0,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6507,LLLLLLLLLL,LLLL
       651,2015/04/30 00:22:38,  0,+25.4,+20.0,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5985,LLLLLLLLLL,LLLL
       652,2015/04/30 00:23:08,  0,+25.4,+20.0,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5126,LLLLLLLLLL,LLLL
       653,2015/04/30 00:23:38,  0,+25.4,+20.1,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4259,LLLLLLLLLL,LLLL
       654,2015/04/30 00:24:08,  0,+25.4,+20.1,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3659,LLLLLLLLLL,LLLL
       655,2015/04/30 00:24:38,  0,+25.4,+20.1,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3343,LLLLLLLLLL,LLLL
       656,2015/04/30 00:25:08,  0,+25.4,+20.1,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3197,LLLLLLLLLL,LLLL
       657,2015/04/30 00:25:38,  0,+25.4,+20.1,+26.4,+19.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3603,LLLLLLLLLL,LLLL
       658,2015/04/30 00:26:08,  0,+25.4,+20.1,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4652,LLLLLLLLLL,LLLL
       659,2015/04/30 00:26:38,  0,+25.4,+20.0,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5435,LLLLLLLLLL,LLLL
       660,2015/04/30 00:27:08,  0,+25.4,+20.0,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5881,LLLLLLLLLL,LLLL
       661,2015/04/30 00:27:38,  0,+25.4,+19.9,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6208,LLLLLLLLLL,LLLL
       662,2015/04/30 00:28:08,  0,+25.4,+19.8,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6387,LLLLLLLLLL,LLLL
       663,2015/04/30 00:28:38,  0,+25.4,+19.7,+26.4,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6488,LLLLLLLLLL,LLLL
       664,2015/04/30 00:29:08,  0,+25.4,+19.7,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6567,LLLLLLLLLL,LLLL
       665,2015/04/30 00:29:38,  0,+25.4,+19.5,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6619,LLLLLLLLLL,LLLL
       666,2015/04/30 00:30:08,  0,+25.4,+19.4,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6660,LLLLLLLLLL,LLLL
       667,2015/04/30 00:30:38,  0,+25.4,+19.3,+26.4,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6689,LLLLLLLLLL,LLLL
       668,2015/04/30 00:31:08,  0,+25.4,+19.2,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6717,LLLLLLLLLL,LLLL
       669,2015/04/30 00:31:38,  0,+25.4,+19.0,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6736,LLLLLLLLLL,LLLL
       670,2015/04/30 00:32:08,  0,+25.4,+19.0,+26.5,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6750,LLLLLLLLLL,LLLL
       671,2015/04/30 00:32:38,  0,+25.5,+19.0,+26.5,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6760,LLLLLLLLLL,LLLL
       672,2015/04/30 00:33:08,  0,+25.4,+19.1,+26.5,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6768,LLLLLLLLLL,LLLL
       673,2015/04/30 00:33:38,  0,+25.5,+19.1,+26.5,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6771,LLLLLLLLLL,LLLL
       674,2015/04/30 00:34:08,  0,+25.4,+19.1,+26.5,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6771,LLLLLLLLLL,LLLL
       675,2015/04/30 00:34:38,  0,+25.4,+19.1,+26.4,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6643,LLLLLLLLLL,LLLL
       676,2015/04/30 00:35:08,  0,+25.4,+19.1,+26.5,+20.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6250,LLLLLLLLLL,LLLL
       677,2015/04/30 00:35:38,  0,+25.4,+19.2,+26.4,+20.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5574,LLLLLLLLLL,LLLL
       678,2015/04/30 00:36:08,  0,+25.4,+19.2,+26.4,+19.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4664,LLLLLLLLLL,LLLL
       679,2015/04/30 00:36:38,  0,+25.4,+19.2,+26.4,+19.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3893,LLLLLLLLLL,LLLL
       680,2015/04/30 00:37:08,  0,+25.5,+19.2,+26.5,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3455,LLLLLLLLLL,LLLL
       681,2015/04/30 00:37:38,  0,+25.4,+19.2,+26.5,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3285,LLLLLLLLLL,LLLL
       682,2015/04/30 00:38:08,  0,+25.5,+19.3,+26.4,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3726,LLLLLLLLLL,LLLL
       683,2015/04/30 00:38:38,  0,+25.5,+19.3,+26.5,+19.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4734,LLLLLLLLLL,LLLL
       684,2015/04/30 00:39:08,  0,+25.4,+19.4,+26.5,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5520,LLLLLLLLLL,LLLL
       685,2015/04/30 00:39:38,  0,+25.5,+19.5,+26.5,+19.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5992,LLLLLLLLLL,LLLL
       686,2015/04/30 00:40:08,  0,+25.5,+19.5,+26.5,+19.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6253,LLLLLLLLLL,LLLL
