ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,2774      
開始時刻,2015-05-13,15:04:37
終了時刻,2015-05-14,14:11:19
トリガ時刻,2015-05-13,15:04:42
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
       686,2015/05/13 20:47:12,  0,+23.4,+24.2,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4326,LLLLLLLLLL,LLLL
       687,2015/05/13 20:47:42,  0,+23.4,+24.3,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3952,LLLLLLLLLL,LLLL
       688,2015/05/13 20:48:12,  0,+23.4,+24.4,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3418,LLLLLLLLLL,LLLL
       689,2015/05/13 20:48:42,  0,+23.4,+24.5,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3044,LLLLLLLLLL,LLLL
       690,2015/05/13 20:49:12,  0,+23.4,+24.6,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2778,LLLLLLLLLL,LLLL
       691,2015/05/13 20:49:42,  0,+23.4,+24.7,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2607,LLLLLLLLLL,LLLL
       692,2015/05/13 20:50:12,  0,+23.4,+24.8,+25.0,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2948,LLLLLLLLLL,LLLL
       693,2015/05/13 20:50:42,  0,+23.4,+24.9,+25.0,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3602,LLLLLLLLLL,LLLL
       694,2015/05/13 20:51:12,  0,+23.4,+25.0,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4335,LLLLLLLLLL,LLLL
       695,2015/05/13 20:51:42,  0,+23.4,+25.1,+25.2,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4734,LLLLLLLLLL,LLLL
       696,2015/05/13 20:52:12,  0,+23.4,+25.2,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4818,LLLLLLLLLL,LLLL
       697,2015/05/13 20:52:42,  0,+23.4,+25.3,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4769,LLLLLLLLLL,LLLL
       698,2015/05/13 20:53:12,  0,+23.4,+25.4,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4714,LLLLLLLLLL,LLLL
       699,2015/05/13 20:53:42,  0,+23.4,+25.4,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4655,LLLLLLLLLL,LLLL
       700,2015/05/13 20:54:12,  0,+23.5,+25.5,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4597,LLLLLLLLLL,LLLL
       701,2015/05/13 20:54:42,  0,+23.5,+25.5,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4546,LLLLLLLLLL,LLLL
       702,2015/05/13 20:55:12,  0,+23.5,+25.5,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4497,LLLLLLLLLL,LLLL
       703,2015/05/13 20:55:42,  0,+23.5,+25.5,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4447,LLLLLLLLLL,LLLL
       704,2015/05/13 20:56:12,  0,+23.4,+25.5,+25.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4407,LLLLLLLLLL,LLLL
       705,2015/05/13 20:56:42,  0,+23.4,+25.5,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4366,LLLLLLLLLL,LLLL
       706,2015/05/13 20:57:12,  0,+23.4,+25.5,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4088,LLLLLLLLLL,LLLL
       707,2015/05/13 20:57:42,  0,+23.4,+25.4,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3544,LLLLLLLLLL,LLLL
       708,2015/05/13 20:58:12,  0,+23.4,+25.3,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3114,LLLLLLLLLL,LLLL
       709,2015/05/13 20:58:42,  0,+23.4,+25.3,+24.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2846,LLLLLLLLLL,LLLL
       710,2015/05/13 20:59:12,  0,+23.4,+25.3,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2662,LLLLLLLLLL,LLLL
       711,2015/05/13 20:59:42,  0,+23.4,+25.2,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3009,LLLLLLLLLL,LLLL
       712,2015/05/13 21:00:12,  0,+23.4,+25.2,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3705,LLLLLLLLLL,LLLL
       713,2015/05/13 21:00:42,  0,+23.5,+25.1,+25.0,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4450,LLLLLLLLLL,LLLL
       714,2015/05/13 21:01:12,  0,+23.4,+25.0,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4772,LLLLLLLLLL,LLLL
       715,2015/05/13 21:01:42,  0,+23.4,+25.0,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4815,LLLLLLLLLL,LLLL
       716,2015/05/13 21:02:12,  0,+23.5,+25.0,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4775,LLLLLLLLLL,LLLL
       717,2015/05/13 21:02:42,  0,+23.5,+25.0,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4717,LLLLLLLLLL,LLLL
       718,2015/05/13 21:03:12,  0,+23.5,+24.9,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4660,LLLLLLLLLL,LLLL
       719,2015/05/13 21:03:42,  0,+23.4,+24.7,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4605,LLLLLLLLLL,LLLL
       720,2015/05/13 21:04:12,  0,+23.5,+24.7,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4553,LLLLLLLLLL,LLLL
       721,2015/05/13 21:04:42,  0,+23.4,+24.6,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4512,LLLLLLLLLL,LLLL
       722,2015/05/13 21:05:12,  0,+23.5,+24.6,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4472,LLLLLLLLLL,LLLL
       723,2015/05/13 21:05:42,  0,+23.5,+24.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4429,LLLLLLLLLL,LLLL
       724,2015/05/13 21:06:12,  0,+23.5,+24.4,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4387,LLLLLLLLLL,LLLL
       725,2015/05/13 21:06:42,  0,+23.4,+24.4,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4146,LLLLLLLLLL,LLLL
       726,2015/05/13 21:07:12,  0,+23.5,+24.2,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3575,LLLLLLLLLL,LLLL
       727,2015/05/13 21:07:42,  0,+23.4,+24.2,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3187,LLLLLLLLLL,LLLL
       728,2015/05/13 21:08:12,  0,+23.4,+24.1,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2860,LLLLLLLLLL,LLLL
       729,2015/05/13 21:08:42,  0,+23.5,+24.2,+24.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2645,LLLLLLLLLL,LLLL
       730,2015/05/13 21:09:12,  0,+23.4,+24.3,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2911,LLLLLLLLLL,LLLL
       731,2015/05/13 21:09:42,  0,+23.4,+24.5,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3550,LLLLLLLLLL,LLLL
       732,2015/05/13 21:10:12,  0,+23.5,+24.6,+24.8,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4378,LLLLLLLLLL,LLLL
       733,2015/05/13 21:10:42,  0,+23.4,+24.7,+24.9,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4733,LLLLLLLLLL,LLLL
       734,2015/05/13 21:11:12,  0,+23.4,+24.8,+25.0,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4817,LLLLLLLLLL,LLLL
       735,2015/05/13 21:11:42,  0,+23.5,+24.9,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4779,LLLLLLLLLL,LLLL
       736,2015/05/13 21:12:12,  0,+23.4,+25.0,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4717,LLLLLLLLLL,LLLL
       737,2015/05/13 21:12:42,  0,+23.5,+25.1,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4651,LLLLLLLLLL,LLLL
       738,2015/05/13 21:13:12,  0,+23.5,+25.2,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4603,LLLLLLLLLL,LLLL
       739,2015/05/13 21:13:42,  0,+23.5,+25.4,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4541,LLLLLLLLLL,LLLL
       740,2015/05/13 21:14:12,  0,+23.5,+25.5,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0003,+0.4488,LLLLLLLLLL,LLLL
       741,2015/05/13 21:14:42,  0,+23.5,+25.5,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4442,LLLLLLLLLL,LLLL
       742,2015/05/13 21:15:12,  0,+23.5,+25.6,+25.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4394,LLLLLLLLLL,LLLL
       743,2015/05/13 21:15:42,  0,+23.5,+25.6,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4166,LLLLLLLLLL,LLLL
       744,2015/05/13 21:16:12,  0,+23.5,+25.6,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3543,LLLLLLLLLL,LLLL
       745,2015/05/13 21:16:42,  0,+23.5,+25.6,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3162,LLLLLLLLLL,LLLL
       746,2015/05/13 21:17:12,  0,+23.5,+25.5,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2871,LLLLLLLLLL,LLLL
       747,2015/05/13 21:17:42,  0,+23.5,+25.5,+25.0,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2645,LLLLLLLLLL,LLLL
       748,2015/05/13 21:18:12,  0,+23.4,+25.5,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2857,LLLLLLLLLL,LLLL
       749,2015/05/13 21:18:42,  0,+23.4,+25.5,+24.6,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3519,LLLLLLLLLL,LLLL
       750,2015/05/13 21:19:12,  0,+23.4,+25.5,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4276,LLLLLLLLLL,LLLL
       751,2015/05/13 21:19:42,  0,+23.5,+25.5,+24.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4724,LLLLLLLLLL,LLLL
       752,2015/05/13 21:20:12,  0,+23.5,+25.4,+24.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4799,LLLLLLLLLL,LLLL
       753,2015/05/13 21:20:42,  0,+23.5,+25.4,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4762,LLLLLLLLLL,LLLL
       754,2015/05/13 21:21:12,  0,+23.5,+25.3,+24.9,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4697,LLLLLLLLLL,LLLL
       755,2015/05/13 21:21:42,  0,+23.5,+25.3,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4633,LLLLLLLLLL,LLLL
       756,2015/05/13 21:22:12,  0,+23.5,+25.2,+25.1,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4572,LLLLLLLLLL,LLLL
       757,2015/05/13 21:22:42,  0,+23.5,+25.1,+25.1,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4514,LLLLLLLLLL,LLLL
       758,2015/05/13 21:23:12,  0,+23.5,+25.1,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4459,LLLLLLLLLL,LLLL
       759,2015/05/13 21:23:42,  0,+23.5,+25.1,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4404,LLLLLLLLLL,LLLL
       760,2015/05/13 21:24:12,  0,+23.5,+25.0,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4354,LLLLLLLLLL,LLLL
       761,2015/05/13 21:24:42,  0,+23.5,+24.9,+25.4,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4305,LLLLLLLLLL,LLLL
       762,2015/05/13 21:25:12,  0,+23.5,+24.8,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4158,LLLLLLLLLL,LLLL
       763,2015/05/13 21:25:42,  0,+23.5,+24.7,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3563,LLLLLLLLLL,LLLL
       764,2015/05/13 21:26:12,  0,+23.5,+24.7,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3158,LLLLLLLLLL,LLLL
       765,2015/05/13 21:26:42,  0,+23.5,+24.6,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2847,LLLLLLLLLL,LLLL
       766,2015/05/13 21:27:12,  0,+23.5,+24.6,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2639,LLLLLLLLLL,LLLL
       767,2015/05/13 21:27:42,  0,+23.5,+24.4,+25.3,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2971,LLLLLLLLLL,LLLL
       768,2015/05/13 21:28:12,  0,+23.5,+24.4,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3600,LLLLLLLLLL,LLLL
       769,2015/05/13 21:28:42,  0,+23.5,+24.3,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4339,LLLLLLLLLL,LLLL
       770,2015/05/13 21:29:12,  0,+23.5,+24.2,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4681,LLLLLLLLLL,LLLL
       771,2015/05/13 21:29:42,  0,+23.4,+24.2,+24.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4703,LLLLLLLLLL,LLLL
       772,2015/05/13 21:30:12,  0,+23.5,+24.2,+24.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4644,LLLLLLLLLL,LLLL
       773,2015/05/13 21:30:42,  0,+23.4,+24.3,+24.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4583,LLLLLLLLLL,LLLL
       774,2015/05/13 21:31:12,  0,+23.5,+24.4,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4515,LLLLLLLLLL,LLLL
       775,2015/05/13 21:31:42,  0,+23.5,+24.5,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4460,LLLLLLLLLL,LLLL
       776,2015/05/13 21:32:12,  0,+23.4,+24.6,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4408,LLLLLLLLLL,LLLL
       777,2015/05/13 21:32:42,  0,+23.5,+24.7,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4359,LLLLLLLLLL,LLLL
       778,2015/05/13 21:33:12,  0,+23.5,+24.8,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4313,LLLLLLLLLL,LLLL
       779,2015/05/13 21:33:42,  0,+23.5,+25.0,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4266,LLLLLLLLLL,LLLL
       780,2015/05/13 21:34:12,  0,+23.5,+25.0,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4232,LLLLLLLLLL,LLLL
       781,2015/05/13 21:34:42,  0,+23.5,+25.1,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4038,LLLLLLLLLL,LLLL
       782,2015/05/13 21:35:12,  0,+23.5,+25.2,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3483,LLLLLLLLLL,LLLL
       783,2015/05/13 21:35:42,  0,+23.5,+25.3,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3111,LLLLLLLLLL,LLLL
       784,2015/05/13 21:36:12,  0,+23.5,+25.5,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2810,LLLLLLLLLL,LLLL
       785,2015/05/13 21:36:42,  0,+23.5,+25.5,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2626,LLLLLLLLLL,LLLL
       786,2015/05/13 21:37:12,  0,+23.5,+25.6,+25.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2976,LLLLLLLLLL,LLLL
       787,2015/05/13 21:37:42,  0,+23.5,+25.6,+25.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3603,LLLLLLLLLL,LLLL
       788,2015/05/13 21:38:12,  0,+23.5,+25.5,+25.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4315,LLLLLLLLLL,LLLL
       789,2015/05/13 21:38:42,  0,+23.5,+25.6,+25.3,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4636,LLLLLLLLLL,LLLL
       790,2015/05/13 21:39:12,  0,+23.5,+25.6,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4662,LLLLLLLLLL,LLLL
       791,2015/05/13 21:39:42,  0,+23.5,+25.5,+24.8,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4607,LLLLLLLLLL,LLLL
       792,2015/05/13 21:40:12,  0,+23.5,+25.5,+24.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4543,LLLLLLLLLL,LLLL
       793,2015/05/13 21:40:42,  0,+23.5,+25.4,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4482,LLLLLLLLLL,LLLL
       794,2015/05/13 21:41:12,  0,+23.5,+25.3,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4431,LLLLLLLLLL,LLLL
       795,2015/05/13 21:41:42,  0,+23.5,+25.3,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4384,LLLLLLLLLL,LLLL
       796,2015/05/13 21:42:12,  0,+23.5,+25.3,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4335,LLLLLLLLLL,LLLL
       797,2015/05/13 21:42:42,  0,+23.5,+25.3,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4298,LLLLLLLLLL,LLLL
       798,2015/05/13 21:43:12,  0,+23.5,+25.3,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4259,LLLLLLLLLL,LLLL
       799,2015/05/13 21:43:42,  0,+23.5,+25.2,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4205,LLLLLLLLLL,LLLL
       800,2015/05/13 21:44:12,  0,+23.5,+25.1,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3739,LLLLLLLLLL,LLLL
       801,2015/05/13 21:44:42,  0,+23.5,+25.1,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3320,LLLLLLLLLL,LLLL
       802,2015/05/13 21:45:12,  0,+23.5,+25.0,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2962,LLLLLLLLLL,LLLL
       803,2015/05/13 21:45:42,  0,+23.5,+25.0,+25.3,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2725,LLLLLLLLLL,LLLL
       804,2015/05/13 21:46:12,  0,+23.5,+24.8,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2706,LLLLLLLLLL,LLLL
       805,2015/05/13 21:46:42,  0,+23.5,+24.8,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3242,LLLLLLLLLL,LLLL
       806,2015/05/13 21:47:12,  0,+23.5,+24.7,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4018,LLLLLLLLLL,LLLL
       807,2015/05/13 21:47:42,  0,+23.5,+24.7,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4519,LLLLLLLLLL,LLLL
       808,2015/05/13 21:48:12,  0,+23.5,+24.6,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4700,LLLLLLLLLL,LLLL
       809,2015/05/13 21:48:42,  0,+23.5,+24.5,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4675,LLLLLLLLLL,LLLL
       810,2015/05/13 21:49:12,  0,+23.5,+24.4,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4617,LLLLLLLLLL,LLLL
       811,2015/05/13 21:49:42,  0,+23.5,+24.3,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4557,LLLLLLLLLL,LLLL
       812,2015/05/13 21:50:12,  0,+23.5,+24.2,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4495,LLLLLLLLLL,LLLL
       813,2015/05/13 21:50:42,  0,+23.5,+24.2,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4446,LLLLLLLLLL,LLLL
       814,2015/05/13 21:51:12,  0,+23.5,+24.2,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4396,LLLLLLLLLL,LLLL
       815,2015/05/13 21:51:42,  0,+23.5,+24.4,+24.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4352,LLLLLLLLLL,LLLL
       816,2015/05/13 21:52:12,  0,+23.5,+24.5,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.4314,LLLLLLLLLL,LLLL
       817,2015/05/13 21:52:42,  0,+23.5,+24.5,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4277,LLLLLLLLLL,LLLL
       818,2015/05/13 21:53:12,  0,+23.5,+24.6,+24.8,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4212,LLLLLLLLLL,LLLL
       819,2015/05/13 21:53:42,  0,+23.5,+24.8,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3771,LLLLLLLLLL,LLLL
       820,2015/05/13 21:54:12,  0,+23.5,+24.8,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3336,LLLLLLLLLL,LLLL
       821,2015/05/13 21:54:42,  0,+23.5,+25.0,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2960,LLLLLLLLLL,LLLL
       822,2015/05/13 21:55:12,  0,+23.5,+25.1,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2721,LLLLLLLLLL,LLLL
       823,2015/05/13 21:55:42,  0,+23.5,+25.2,+25.2,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2797,LLLLLLLLLL,LLLL
       824,2015/05/13 21:56:12,  0,+23.5,+25.3,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3366,LLLLLLLLLL,LLLL
       825,2015/05/13 21:56:42,  0,+23.5,+25.4,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4122,LLLLLLLLLL,LLLL
