ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,9057      
開始時刻,2015-05-15,10:21:40
終了時刻,2015-05-18,13:50:10
トリガ時刻,2015-05-15,10:21:50
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
      1319,2015/05/15 21:20:50,  0,+23.3,+25.5,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4752,LLLLLLLLLL,LLLL
      1320,2015/05/15 21:21:20,  0,+23.3,+25.5,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4806,LLLLLLLLLL,LLLL
      1321,2015/05/15 21:21:50,  0,+23.3,+25.5,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4837,LLLLLLLLLL,LLLL
      1322,2015/05/15 21:22:20,  0,+23.3,+25.5,+25.0,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4863,LLLLLLLLLL,LLLL
      1323,2015/05/15 21:22:50,  0,+23.3,+25.4,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4870,LLLLLLLLLL,LLLL
      1324,2015/05/15 21:23:20,  0,+23.2,+25.4,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4876,LLLLLLLLLL,LLLL
      1325,2015/05/15 21:23:50,  0,+23.2,+25.4,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4875,LLLLLLLLLL,LLLL
      1326,2015/05/15 21:24:20,  0,+23.2,+25.3,+25.3,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4857,LLLLLLLLLL,LLLL
      1327,2015/05/15 21:24:50,  0,+23.3,+25.2,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4838,LLLLLLLLLL,LLLL
      1328,2015/05/15 21:25:20,  0,+23.3,+25.1,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4812,LLLLLLLLLL,LLLL
      1329,2015/05/15 21:25:50,  0,+23.2,+25.1,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4784,LLLLLLLLLL,LLLL
      1330,2015/05/15 21:26:20,  0,+23.3,+25.1,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4755,LLLLLLLLLL,LLLL
      1331,2015/05/15 21:26:50,  0,+23.3,+25.0,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4726,LLLLLLLLLL,LLLL
      1332,2015/05/15 21:27:20,  0,+23.3,+25.0,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4695,LLLLLLLLLL,LLLL
      1333,2015/05/15 21:27:50,  0,+23.3,+24.9,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4102,LLLLLLLLLL,LLLL
      1334,2015/05/15 21:28:20,  0,+23.2,+24.7,+25.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3633,LLLLLLLLLL,LLLL
      1335,2015/05/15 21:28:50,  0,+23.2,+24.7,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3320,LLLLLLLLLL,LLLL
      1336,2015/05/15 21:29:20,  0,+23.2,+24.6,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3014,LLLLLLLLLL,LLLL
      1337,2015/05/15 21:29:50,  0,+23.2,+24.5,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2773,LLLLLLLLLL,LLLL
      1338,2015/05/15 21:30:20,  0,+23.2,+24.4,+24.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2715,LLLLLLLLLL,LLLL
      1339,2015/05/15 21:30:50,  0,+23.2,+24.3,+24.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3126,LLLLLLLLLL,LLLL
      1340,2015/05/15 21:31:20,  0,+23.2,+24.3,+24.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3675,LLLLLLLLLL,LLLL
      1341,2015/05/15 21:31:50,  0,+23.2,+24.2,+24.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4222,LLLLLLLLLL,LLLL
      1342,2015/05/15 21:32:20,  0,+23.2,+24.1,+24.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4507,LLLLLLLLLL,LLLL
      1343,2015/05/15 21:32:50,  0,+23.2,+24.2,+24.6,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4648,LLLLLLLLLL,LLLL
      1344,2015/05/15 21:33:20,  0,+23.2,+24.3,+24.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4744,LLLLLLLLLL,LLLL
      1345,2015/05/15 21:33:50,  0,+23.2,+24.4,+24.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4814,LLLLLLLLLL,LLLL
      1346,2015/05/15 21:34:20,  0,+23.2,+24.5,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4865,LLLLLLLLLL,LLLL
      1347,2015/05/15 21:34:50,  0,+23.2,+24.6,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4905,LLLLLLLLLL,LLLL
      1348,2015/05/15 21:35:20,  0,+23.2,+24.7,+25.0,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4928,LLLLLLLLLL,LLLL
      1349,2015/05/15 21:35:50,  0,+23.2,+24.8,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4947,LLLLLLLLLL,LLLL
      1350,2015/05/15 21:36:20,  0,+23.3,+24.9,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4956,LLLLLLLLLL,LLLL
      1351,2015/05/15 21:36:50,  0,+23.2,+25.1,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4955,LLLLLLLLLL,LLLL
      1352,2015/05/15 21:37:20,  0,+23.3,+25.2,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4945,LLLLLLLLLL,LLLL
      1353,2015/05/15 21:37:50,  0,+23.3,+25.4,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4934,LLLLLLLLLL,LLLL
      1354,2015/05/15 21:38:20,  0,+23.3,+25.4,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4915,LLLLLLLLLL,LLLL
      1355,2015/05/15 21:38:50,  0,+23.3,+25.5,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4890,LLLLLLLLLL,LLLL
      1356,2015/05/15 21:39:20,  0,+23.3,+25.5,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4855,LLLLLLLLLL,LLLL
      1357,2015/05/15 21:39:50,  0,+23.2,+25.5,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4823,LLLLLLLLLL,LLLL
      1358,2015/05/15 21:40:20,  0,+23.2,+25.6,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4789,LLLLLLLLLL,LLLL
      1359,2015/05/15 21:40:50,  0,+23.2,+25.6,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4762,LLLLLLLLLL,LLLL
      1360,2015/05/15 21:41:20,  0,+23.2,+25.6,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4506,LLLLLLLLLL,LLLL
      1361,2015/05/15 21:41:50,  0,+23.2,+25.5,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3778,LLLLLLLLLL,LLLL
      1362,2015/05/15 21:42:20,  0,+23.2,+25.5,+25.3,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3484,LLLLLLLLLL,LLLL
      1363,2015/05/15 21:42:50,  0,+23.2,+25.5,+25.0,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3166,LLLLLLLLLL,LLLL
      1364,2015/05/15 21:43:20,  0,+23.2,+25.5,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2876,LLLLLLLLLL,LLLL
      1365,2015/05/15 21:43:50,  0,+23.2,+25.3,+24.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2733,LLLLLLLLLL,LLLL
      1366,2015/05/15 21:44:20,  0,+23.2,+25.4,+24.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3088,LLLLLLLLLL,LLLL
      1367,2015/05/15 21:44:50,  0,+23.2,+25.3,+24.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3624,LLLLLLLLLL,LLLL
      1368,2015/05/15 21:45:20,  0,+23.2,+25.3,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4192,LLLLLLLLLL,LLLL
      1369,2015/05/15 21:45:50,  0,+23.3,+25.2,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4491,LLLLLLLLLL,LLLL
      1370,2015/05/15 21:46:20,  0,+23.2,+25.1,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4640,LLLLLLLLLL,LLLL
      1371,2015/05/15 21:46:50,  0,+23.2,+25.0,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4734,LLLLLLLLLL,LLLL
      1372,2015/05/15 21:47:20,  0,+23.2,+25.0,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4795,LLLLLLLLLL,LLLL
      1373,2015/05/15 21:47:50,  0,+23.2,+24.9,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4841,LLLLLLLLLL,LLLL
      1374,2015/05/15 21:48:20,  0,+23.2,+24.8,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4874,LLLLLLLLLL,LLLL
      1375,2015/05/15 21:48:50,  0,+23.2,+24.8,+25.1,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4898,LLLLLLLLLL,LLLL
      1376,2015/05/15 21:49:20,  0,+23.2,+24.7,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4905,LLLLLLLLLL,LLLL
      1377,2015/05/15 21:49:50,  0,+23.2,+24.6,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4910,LLLLLLLLLL,LLLL
      1378,2015/05/15 21:50:20,  0,+23.2,+24.5,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4905,LLLLLLLLLL,LLLL
      1379,2015/05/15 21:50:50,  0,+23.2,+24.4,+25.3,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4893,LLLLLLLLLL,LLLL
      1380,2015/05/15 21:51:20,  0,+23.2,+24.3,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4872,LLLLLLLLLL,LLLL
      1381,2015/05/15 21:51:50,  0,+23.2,+24.2,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4847,LLLLLLLLLL,LLLL
      1382,2015/05/15 21:52:20,  0,+23.2,+24.2,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4816,LLLLLLLLLL,LLLL
      1383,2015/05/15 21:52:50,  0,+23.2,+24.1,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4782,LLLLLLLLLL,LLLL
      1384,2015/05/15 21:53:20,  0,+23.2,+24.1,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4745,LLLLLLLLLL,LLLL
      1385,2015/05/15 21:53:50,  0,+23.2,+24.3,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4714,LLLLLLLLLL,LLLL
      1386,2015/05/15 21:54:20,  0,+23.2,+24.3,+25.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4430,LLLLLLLLLL,LLLL
      1387,2015/05/15 21:54:50,  0,+23.1,+24.5,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3719,LLLLLLLLLL,LLLL
      1388,2015/05/15 21:55:20,  0,+23.2,+24.5,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3437,LLLLLLLLLL,LLLL
      1389,2015/05/15 21:55:50,  0,+23.1,+24.6,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3114,LLLLLLLLLL,LLLL
      1390,2015/05/15 21:56:20,  0,+23.1,+24.7,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2832,LLLLLLLLLL,LLLL
      1391,2015/05/15 21:56:50,  0,+23.1,+24.9,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2761,LLLLLLLLLL,LLLL
      1392,2015/05/15 21:57:20,  0,+23.1,+24.9,+24.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3180,LLLLLLLLLL,LLLL
      1393,2015/05/15 21:57:50,  0,+23.2,+25.1,+24.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3713,LLLLLLLLLL,LLLL
      1394,2015/05/15 21:58:20,  0,+23.2,+25.2,+24.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4231,LLLLLLLLLL,LLLL
      1395,2015/05/15 21:58:50,  0,+23.2,+25.4,+24.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4491,LLLLLLLLLL,LLLL
      1396,2015/05/15 21:59:20,  0,+23.1,+25.4,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4627,LLLLLLLLLL,LLLL
      1397,2015/05/15 21:59:50,  0,+23.1,+25.5,+24.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4707,LLLLLLLLLL,LLLL
      1398,2015/05/15 22:00:20,  0,+23.2,+25.5,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4770,LLLLLLLLLL,LLLL
      1399,2015/05/15 22:00:50,  0,+23.2,+25.6,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4816,LLLLLLLLLL,LLLL
      1400,2015/05/15 22:01:20,  0,+23.1,+25.6,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4846,LLLLLLLLLL,LLLL
      1401,2015/05/15 22:01:50,  0,+23.2,+25.6,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4863,LLLLLLLLLL,LLLL
      1402,2015/05/15 22:02:20,  0,+23.2,+25.5,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4871,LLLLLLLLLL,LLLL
      1403,2015/05/15 22:02:50,  0,+23.2,+25.5,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4869,LLLLLLLLLL,LLLL
      1404,2015/05/15 22:03:20,  0,+23.2,+25.5,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4859,LLLLLLLLLL,LLLL
      1405,2015/05/15 22:03:50,  0,+23.2,+25.5,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4844,LLLLLLLLLL,LLLL
      1406,2015/05/15 22:04:20,  0,+23.2,+25.4,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4821,LLLLLLLLLL,LLLL
      1407,2015/05/15 22:04:50,  0,+23.2,+25.4,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4793,LLLLLLLLLL,LLLL
      1408,2015/05/15 22:05:20,  0,+23.2,+25.3,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4763,LLLLLLLLLL,LLLL
      1409,2015/05/15 22:05:50,  0,+23.2,+25.3,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4730,LLLLLLLLLL,LLLL
      1410,2015/05/15 22:06:20,  0,+23.2,+25.2,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4700,LLLLLLLLLL,LLLL
      1411,2015/05/15 22:06:50,  0,+23.2,+25.2,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4666,LLLLLLLLLL,LLLL
      1412,2015/05/15 22:07:20,  0,+23.2,+25.1,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4154,LLLLLLLLLL,LLLL
      1413,2015/05/15 22:07:50,  0,+23.2,+25.0,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3636,LLLLLLLLLL,LLLL
      1414,2015/05/15 22:08:20,  0,+23.2,+25.0,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3347,LLLLLLLLLL,LLLL
      1415,2015/05/15 22:08:50,  0,+23.2,+24.8,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3046,LLLLLLLLLL,LLLL
      1416,2015/05/15 22:09:20,  0,+23.1,+24.8,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2795,LLLLLLLLLL,LLLL
      1417,2015/05/15 22:09:50,  0,+23.1,+24.7,+24.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2782,LLLLLLLLLL,LLLL
      1418,2015/05/15 22:10:20,  0,+23.1,+24.6,+24.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3217,LLLLLLLLLL,LLLL
      1419,2015/05/15 22:10:50,  0,+23.1,+24.6,+24.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3763,LLLLLLLLLL,LLLL
      1420,2015/05/15 22:11:20,  0,+23.2,+24.5,+24.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4257,LLLLLLLLLL,LLLL
      1421,2015/05/15 22:11:50,  0,+23.2,+24.4,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4505,LLLLLLLLLL,LLLL
      1422,2015/05/15 22:12:20,  0,+23.1,+24.4,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4636,LLLLLLLLLL,LLLL
      1423,2015/05/15 22:12:50,  0,+23.1,+24.2,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4714,LLLLLLLLLL,LLLL
      1424,2015/05/15 22:13:20,  0,+23.1,+24.2,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4781,LLLLLLLLLL,LLLL
      1425,2015/05/15 22:13:50,  0,+23.1,+24.1,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4832,LLLLLLLLLL,LLLL
      1426,2015/05/15 22:14:20,  0,+23.1,+24.2,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4865,LLLLLLLLLL,LLLL
      1427,2015/05/15 22:14:50,  0,+23.1,+24.3,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4888,LLLLLLLLLL,LLLL
      1428,2015/05/15 22:15:20,  0,+23.1,+24.5,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4897,LLLLLLLLLL,LLLL
      1429,2015/05/15 22:15:50,  0,+23.1,+24.5,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4904,LLLLLLLLLL,LLLL
      1430,2015/05/15 22:16:20,  0,+23.1,+24.6,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4900,LLLLLLLLLL,LLLL
      1431,2015/05/15 22:16:50,  0,+23.1,+24.7,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4887,LLLLLLLLLL,LLLL
      1432,2015/05/15 22:17:20,  0,+23.1,+24.8,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4869,LLLLLLLLLL,LLLL
      1433,2015/05/15 22:17:50,  0,+23.1,+24.9,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4847,LLLLLLLLLL,LLLL
      1434,2015/05/15 22:18:20,  0,+23.1,+25.0,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4821,LLLLLLLLLL,LLLL
      1435,2015/05/15 22:18:50,  0,+23.1,+25.1,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4790,LLLLLLLLLL,LLLL
      1436,2015/05/15 22:19:20,  0,+23.1,+25.2,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4759,LLLLLLLLLL,LLLL
      1437,2015/05/15 22:19:50,  0,+23.1,+25.4,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4732,LLLLLLLLLL,LLLL
      1438,2015/05/15 22:20:20,  0,+23.1,+25.4,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4380,LLLLLLLLLL,LLLL
      1439,2015/05/15 22:20:50,  0,+23.1,+25.5,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3706,LLLLLLLLLL,LLLL
      1440,2015/05/15 22:21:20,  0,+23.1,+25.5,+25.1,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3425,LLLLLLLLLL,LLLL
      1441,2015/05/15 22:21:50,  0,+23.1,+25.5,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3103,LLLLLLLLLL,LLLL
      1442,2015/05/15 22:22:20,  0,+23.1,+25.5,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2837,LLLLLLLLLL,LLLL
      1443,2015/05/15 22:22:50,  0,+23.1,+25.5,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2672,LLLLLLLLLL,LLLL
      1444,2015/05/15 22:23:20,  0,+23.1,+25.5,+24.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2982,LLLLLLLLLL,LLLL
      1445,2015/05/15 22:23:50,  0,+23.1,+25.4,+24.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3531,LLLLLLLLLL,LLLL
      1446,2015/05/15 22:24:20,  0,+23.1,+25.5,+24.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4112,LLLLLLLLLL,LLLL
      1447,2015/05/15 22:24:50,  0,+23.1,+25.5,+24.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4451,LLLLLLLLLL,LLLL
      1448,2015/05/15 22:25:20,  0,+23.1,+25.5,+24.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4630,LLLLLLLLLL,LLLL
      1449,2015/05/15 22:25:50,  0,+23.1,+25.4,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4731,LLLLLLLLLL,LLLL
      1450,2015/05/15 22:26:20,  0,+23.1,+25.3,+24.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4811,LLLLLLLLLL,LLLL
      1451,2015/05/15 22:26:50,  0,+23.1,+25.2,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4871,LLLLLLLLLL,LLLL
      1452,2015/05/15 22:27:20,  0,+23.1,+25.2,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4918,LLLLLLLLLL,LLLL
      1453,2015/05/15 22:27:50,  0,+23.1,+25.1,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4951,LLLLLLLLLL,LLLL
      1454,2015/05/15 22:28:20,  0,+23.1,+25.1,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4968,LLLLLLLLLL,LLLL
      1455,2015/05/15 22:28:50,  0,+23.1,+25.0,+25.1,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4980,LLLLLLLLLL,LLLL
      1456,2015/05/15 22:29:20,  0,+23.1,+24.9,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4986,LLLLLLLLLL,LLLL
      1457,2015/05/15 22:29:50,  0,+23.1,+25.0,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4980,LLLLLLLLLL,LLLL
